0,0,0,0,0,0,5,9,49,49,20,49,20,20,20,20,20,20,20,20,21,20,20,20,40,40,40,40,26,23,40,40,40,40,40,40,40,3,0,0,0,0,0,0,0,0,1,20,20,50,59,54,55,58,50,10,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,5,2,9,21,20,20,20,20,49,49,49,49,49,49,49,49,49,21,49,49,49,49,49,49,20,24,25,20,10,2,6,0,0,0,0,0,0,0,0,
0,0,0,0,0,5,9,20,20,20,20,20,20,20,49,20,20,20,20,20,21,20,20,20,40,40,40,26,23,40,40,40,40,40,40,40,20,3,0,0,0,0,0,0,0,0,8,12,20,50,50,59,54,54,50,66,20,20,10,2,2,6,0,0,0,0,0,0,0,0,0,1,60,61,21,20,20,20,20,20,49,49,49,49,49,49,50,49,21,49,49,49,20,49,49,20,49,24,25,60,61,3,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,20,20,20,49,20,20,20,20,20,20,20,50,50,20,21,20,20,20,40,40,40,21,40,40,40,40,40,40,40,20,20,10,6,0,0,0,0,0,0,0,0,1,20,20,50,57,54,56,50,21,20,20,20,20,20,10,6,0,0,0,0,0,0,0,0,1,62,63,21,20,20,20,49,20,20,49,49,49,49,49,20,20,21,49,49,20,20,49,50,49,49,20,21,62,63,10,6,0,0,0,0,0,0,0,
0,0,0,0,0,1,20,20,20,20,20,20,20,20,20,20,50,50,50,50,21,50,20,20,20,40,40,21,40,40,40,40,40,40,20,20,20,20,3,0,0,0,0,0,0,0,0,8,12,20,20,50,50,50,50,21,20,20,20,20,20,20,10,6,0,0,0,0,0,5,2,14,12,29,28,25,20,20,20,20,20,20,49,49,49,49,49,20,21,60,61,20,50,49,50,49,20,20,24,25,20,20,10,6,0,0,0,0,0,0,
0,0,0,0,0,1,49,20,20,20,20,20,20,20,20,50,50,50,26,22,23,50,50,20,20,40,49,21,49,40,40,40,40,20,20,20,20,20,3,0,0,0,0,0,0,0,0,0,1,20,20,20,20,60,61,21,20,20,20,20,20,20,20,10,6,0,0,0,0,1,20,10,14,35,12,24,25,20,20,20,20,20,20,49,20,49,20,49,21,62,63,50,50,20,20,49,20,20,20,21,20,20,20,3,0,0,0,0,0,0,
0,0,0,0,5,9,20,20,20,20,20,20,20,20,50,50,54,54,21,50,57,54,50,50,20,20,20,20,20,20,40,40,20,20,20,20,60,61,3,0,0,0,0,0,0,0,0,0,8,4,12,20,20,62,63,21,20,20,20,20,20,20,20,20,3,0,0,0,5,9,20,20,10,36,14,12,24,25,50,20,20,20,49,20,20,20,20,49,24,25,50,20,49,49,20,20,20,49,49,21,20,20,20,10,6,0,0,0,0,0,
0,0,0,5,9,20,20,20,20,20,20,20,20,50,50,54,59,58,21,59,55,55,54,50,50,20,20,20,20,20,20,20,20,20,20,20,62,63,3,0,0,0,0,0,0,0,0,0,0,0,1,20,20,20,20,24,25,20,20,20,20,20,20,20,3,0,0,0,1,20,20,26,22,23,10,14,12,24,22,22,25,20,20,49,49,50,50,49,20,24,25,49,20,20,49,49,49,20,20,21,20,20,20,20,10,6,0,0,0,0,
0,0,0,1,20,20,20,20,20,20,20,50,50,50,54,54,55,58,21,59,54,55,54,56,50,20,20,20,20,20,20,20,20,20,26,22,23,11,7,0,0,0,0,0,0,0,0,0,0,0,1,20,20,20,20,20,24,25,20,20,20,20,20,20,3,0,0,0,1,20,20,21,20,20,20,10,14,4,4,12,21,49,49,20,49,49,20,20,49,49,21,20,20,20,20,20,20,20,49,21,20,20,20,20,20,3,0,0,0,0,
0,0,0,1,20,20,20,20,20,20,20,50,50,54,54,55,58,50,21,50,50,59,55,56,50,50,20,20,20,20,20,20,20,26,23,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,4,12,20,24,22,22,22,22,60,61,3,0,0,0,8,12,20,21,20,20,40,40,10,2,2,9,60,61,20,20,20,49,49,49,49,49,21,66,20,20,20,49,20,20,20,21,20,20,20,20,20,10,6,0,0,0,
0,0,0,1,60,61,20,20,20,20,50,50,50,50,54,54,50,50,60,61,50,59,54,50,50,20,20,20,20,20,20,20,26,23,20,20,20,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,20,20,20,20,62,63,3,0,0,0,0,1,26,23,20,20,40,40,40,40,20,20,62,63,20,20,20,20,20,49,20,49,29,22,22,25,49,49,49,60,61,21,20,20,20,20,20,20,3,0,0,0,
0,0,0,1,62,63,25,20,20,20,20,50,26,22,22,22,22,22,62,63,22,22,22,22,22,25,20,20,20,20,20,26,23,20,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,4,4,4,4,7,0,0,5,2,9,21,20,20,20,40,40,40,40,40,20,21,20,20,20,20,20,20,20,49,49,21,20,20,24,22,22,25,62,63,21,20,20,20,20,20,20,10,6,0,0,
0,0,0,8,4,12,24,22,22,22,22,22,23,50,54,55,54,58,21,50,50,57,54,56,50,21,20,20,20,20,26,23,20,20,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,21,20,20,20,20,40,40,40,40,20,21,20,20,20,20,20,20,20,20,20,21,49,49,20,20,20,24,22,22,28,25,20,20,20,20,20,20,10,6,0,
0,0,0,0,0,1,20,20,20,20,20,20,20,50,54,54,55,55,21,54,57,55,56,50,50,24,22,22,22,22,23,20,20,20,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,24,22,25,20,20,20,40,40,40,26,23,20,20,20,20,20,20,20,49,20,24,25,20,20,20,20,20,20,20,20,24,25,20,20,20,20,20,20,3,0,
0,0,0,0,5,9,20,20,20,20,20,20,20,50,50,50,55,54,21,59,55,58,50,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,20,20,24,25,20,20,20,20,20,21,20,20,20,50,50,50,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,24,22,25,20,20,20,11,7,0,
0,0,0,0,1,20,20,20,20,20,20,20,20,20,50,50,54,54,21,50,58,56,50,20,20,20,20,20,20,20,20,20,20,20,20,50,50,50,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,50,52,24,25,20,20,20,20,21,50,20,50,50,50,50,50,20,20,20,49,21,49,20,20,20,20,20,20,20,20,20,20,24,25,20,11,7,0,0,
0,0,0,0,1,20,20,20,20,20,20,20,20,20,20,50,50,50,21,50,50,50,50,20,20,20,20,20,20,20,20,20,20,20,50,57,54,56,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,50,54,54,52,24,25,20,20,26,23,20,50,50,50,50,50,50,50,20,49,49,65,49,49,20,20,20,20,20,20,20,20,20,20,21,20,10,6,0,0,
0,0,0,5,9,20,20,20,20,20,51,20,20,20,20,20,20,50,21,50,50,20,20,20,20,20,20,20,20,20,20,20,20,50,57,54,54,56,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,54,54,50,52,24,22,30,23,20,20,20,20,50,50,50,50,50,20,20,49,49,49,20,20,20,20,20,20,20,20,50,50,20,33,60,61,10,6,0,
0,0,0,1,20,20,20,20,20,52,50,51,20,20,20,20,20,64,21,64,20,20,20,20,20,20,20,20,20,20,20,20,50,57,54,55,56,50,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,54,54,54,54,50,52,52,21,20,20,20,20,20,20,50,50,50,20,50,20,20,49,20,20,20,20,20,20,20,20,50,50,50,50,50,62,63,20,3,0,
0,0,0,8,4,12,20,20,52,50,50,50,51,20,20,20,20,20,24,25,20,20,20,50,20,20,20,20,20,20,20,50,57,54,55,56,50,50,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,50,54,54,54,54,52,26,23,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,50,50,50,54,54,54,50,50,20,20,3,0,
0,0,0,0,0,1,20,52,50,51,50,50,50,51,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,20,50,59,55,58,50,50,11,7,5,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,50,54,54,54,54,54,21,60,61,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,50,50,54,54,54,54,54,54,50,20,20,3,0,
0,0,0,0,5,9,52,50,50,50,51,50,50,20,20,20,20,20,20,24,25,41,20,20,20,20,20,20,20,20,50,50,59,55,58,50,11,7,5,9,20,40,40,10,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,54,54,54,54,21,62,63,52,52,20,20,20,20,20,20,50,50,50,20,50,20,20,20,50,50,50,54,54,54,54,54,54,50,50,40,20,3,0,
0,0,0,0,1,20,20,52,50,51,50,50,20,20,40,40,20,20,20,20,21,20,20,20,20,20,20,20,20,20,50,57,54,55,58,50,10,2,9,40,40,40,40,40,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,50,50,50,54,26,23,52,52,52,54,54,50,50,50,50,50,50,50,50,50,50,50,64,50,50,54,54,54,54,54,54,54,50,40,40,40,40,3,0,
0,0,0,0,1,20,20,20,51,50,52,20,20,40,40,40,40,20,20,20,21,20,20,20,20,20,20,20,20,50,50,59,54,55,58,50,50,50,20,20,40,40,40,40,40,10,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,52,50,52,50,21,54,54,54,54,54,54,54,54,50,54,54,50,50,54,54,54,50,50,50,54,54,54,54,54,54,54,50,50,40,40,40,40,3,0,
0,0,0,5,9,20,20,20,20,20,20,20,40,40,40,40,40,40,20,20,21,20,20,20,20,20,50,20,20,50,57,54,55,55,54,54,56,50,50,20,20,40,40,40,40,40,20,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,50,26,23,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,50,54,54,54,54,54,54,50,50,50,40,40,40,40,64,3,0,
0,0,5,9,20,20,20,20,20,20,20,40,40,40,40,40,40,20,20,20,21,20,20,60,61,20,20,20,50,50,57,54,54,55,54,54,54,56,50,50,20,20,40,40,40,20,20,20,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,21,50,50,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,50,50,40,40,40,40,40,40,40,3,0,
0,0,1,20,20,20,20,20,40,40,40,40,40,40,40,40,60,61,26,22,28,22,22,62,63,20,20,20,50,50,50,57,54,54,56,50,50,50,50,41,20,20,20,40,20,20,20,20,20,10,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,21,50,50,50,50,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,50,50,40,40,40,40,40,40,40,40,3,0,
0,0,1,20,20,20,20,40,40,40,40,40,40,40,40,20,62,63,21,20,20,20,20,20,20,20,20,20,50,50,50,50,50,50,50,50,50,50,20,20,41,20,20,20,20,20,20,20,20,50,50,50,10,2,2,6,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,1,60,61,20,20,20,50,50,50,54,54,50,50,50,54,54,50,50,54,54,54,54,54,54,54,50,50,40,40,40,40,40,40,40,40,20,3,0,
0,0,8,12,20,20,40,40,40,40,40,40,40,26,22,22,28,22,23,20,20,20,20,20,20,20,20,20,65,20,20,20,50,50,50,20,20,20,20,20,20,20,20,20,20,20,20,20,50,50,50,50,50,50,50,3,0,0,1,20,10,6,0,0,0,0,0,0,0,0,0,0,1,62,63,20,20,20,20,50,50,50,50,50,50,50,50,50,50,50,50,50,54,54,54,54,50,50,40,40,40,40,40,40,40,40,20,11,7,0,
0,0,0,8,12,20,20,40,40,40,40,26,22,23,40,20,20,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,50,20,20,20,20,20,50,50,20,20,20,20,20,20,50,50,50,50,50,50,50,50,10,2,2,9,20,40,3,0,0,0,0,0,0,0,0,0,0,8,12,24,25,20,20,20,20,20,20,20,20,40,64,20,50,50,50,50,50,50,54,54,54,50,50,40,40,40,40,40,40,40,40,20,3,0,0,
0,0,0,0,1,60,61,20,40,26,22,23,40,40,40,20,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,60,61,50,50,50,50,20,20,20,20,50,50,50,50,20,20,20,50,50,50,20,20,40,40,40,10,6,0,0,0,0,0,0,0,0,0,0,8,12,24,25,20,20,20,20,20,20,20,20,40,20,20,40,40,40,20,50,50,54,54,54,50,40,40,40,40,40,40,40,20,20,3,0,0,
0,0,0,0,1,62,63,22,22,23,40,40,40,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,62,63,50,50,50,20,20,20,20,50,50,50,50,20,20,50,50,50,50,20,20,40,40,40,40,40,10,6,0,0,0,0,0,0,0,0,0,0,8,12,60,61,20,20,20,20,20,20,20,20,20,20,40,40,40,40,50,50,54,54,54,50,50,60,61,40,40,40,40,20,11,7,0,0,
0,0,0,0,8,12,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,50,50,50,20,20,20,20,20,20,50,50,20,20,50,50,50,50,20,20,40,40,40,40,40,40,47,3,0,0,0,0,0,0,0,0,0,0,0,1,62,63,20,20,50,50,50,20,20,40,40,20,20,40,40,40,20,50,54,54,50,50,50,62,63,40,40,40,20,20,3,0,0,0,
0,0,0,0,0,1,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,50,24,22,22,25,20,20,20,20,20,20,20,20,20,20,50,50,50,20,20,46,40,40,40,40,40,40,47,10,6,0,0,0,0,0,0,0,0,0,0,8,12,20,20,50,50,50,50,50,40,40,40,40,20,20,40,40,50,50,54,54,50,50,40,40,40,40,40,40,20,20,3,0,0,0,
0,0,0,0,0,8,12,20,20,20,20,40,40,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,50,20,20,20,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,46,40,40,40,40,40,45,43,20,10,6,0,0,0,0,0,0,0,0,0,0,8,12,20,20,50,50,50,50,50,40,40,40,20,20,20,20,50,54,54,54,50,50,64,40,40,40,40,40,20,20,3,0,0,0,
0,0,0,0,0,5,9,20,20,20,20,40,40,40,40,65,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,24,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,42,44,40,40,45,43,20,20,60,61,3,0,0,0,0,0,0,0,0,0,0,0,8,12,20,20,50,50,50,40,40,40,20,20,20,20,20,50,54,54,54,54,50,50,40,40,40,40,40,11,4,7,0,0,0,
0,0,0,5,2,9,20,20,20,20,40,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,24,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44,40,20,26,22,30,62,63,3,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,20,20,40,40,40,20,20,20,20,60,61,50,50,54,54,54,54,50,40,40,40,40,40,10,2,6,0,0,0,
0,0,5,9,20,20,20,20,20,40,40,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,26,22,23,11,35,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,20,20,20,40,20,20,20,20,50,62,63,50,50,54,54,54,54,50,40,40,40,40,40,40,40,3,0,0,0,
0,0,1,20,20,40,20,20,40,40,40,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,60,61,20,20,20,20,20,20,20,20,20,20,20,20,20,26,23,11,4,13,36,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,20,20,20,20,20,20,50,50,20,50,50,50,54,54,54,50,50,40,40,40,40,40,40,20,3,0,0,0,
0,0,1,20,40,40,40,40,40,40,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,62,63,20,20,20,20,20,20,20,20,20,20,20,20,26,23,11,13,2,9,21,20,10,2,2,6,0,0,0,0,0,0,0,0,0,0,5,9,20,20,20,20,20,20,20,50,50,50,20,20,50,50,50,54,54,50,40,40,40,40,40,40,20,11,7,0,0,0,
0,0,8,12,20,40,40,40,40,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,29,22,22,22,22,22,30,22,22,22,22,22,22,22,22,23,11,13,9,20,20,24,22,22,60,61,10,6,0,0,0,0,0,0,0,0,0,1,20,20,20,50,50,50,60,61,50,50,50,20,20,50,50,50,54,54,50,40,40,40,40,40,40,20,10,2,6,0,0,
0,0,0,8,12,20,40,40,40,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,60,61,26,22,22,22,22,22,22,22,22,27,20,20,20,20,20,21,20,20,20,20,20,20,20,20,11,13,9,20,20,20,20,20,20,62,63,20,3,0,0,0,0,0,0,0,0,0,1,20,20,50,50,50,50,62,63,50,50,20,20,20,20,50,50,54,54,50,40,40,40,40,40,40,40,20,20,3,0,0,
0,0,0,0,8,12,20,20,40,40,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,62,63,23,20,20,20,20,20,20,20,26,23,40,20,20,20,20,24,25,20,20,20,20,20,20,11,13,9,20,20,20,20,20,20,20,20,20,20,10,6,0,0,0,0,0,0,0,0,8,12,50,50,50,50,20,20,20,20,20,20,20,20,20,50,54,54,54,50,60,61,40,40,40,40,40,60,61,3,0,0,
0,0,0,0,0,1,20,20,20,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,50,50,20,20,20,20,20,20,20,20,26,23,40,40,40,20,20,20,20,21,20,20,20,20,20,20,3,1,20,20,20,20,20,20,20,20,20,20,20,20,3,0,0,0,0,0,0,0,0,5,9,20,50,50,40,40,20,20,20,20,20,20,20,64,50,54,54,54,50,62,63,22,22,30,22,22,62,63,3,0,0,
0,0,0,0,0,1,20,20,20,20,20,20,20,20,20,60,61,20,20,20,20,20,20,20,20,20,20,20,50,50,49,49,20,20,20,20,20,20,26,23,40,40,40,40,40,20,20,20,24,25,20,20,20,20,20,3,1,20,20,20,20,20,20,20,20,20,20,20,20,3,0,0,0,0,0,0,0,0,1,20,20,20,40,40,40,40,20,20,20,20,20,20,50,50,54,54,54,50,40,40,40,40,21,40,40,40,20,3,0,0,
0,0,0,0,0,8,12,20,20,20,11,4,12,20,26,62,63,20,20,20,20,20,20,20,20,20,20,20,50,49,20,20,49,20,20,49,20,26,23,40,40,40,40,40,40,20,20,20,20,21,20,20,20,20,20,10,14,12,20,20,20,20,20,20,20,20,20,20,11,7,0,0,0,0,0,0,0,0,1,20,20,40,40,40,40,40,40,20,20,20,40,50,50,54,54,54,54,50,40,40,40,40,21,40,40,20,11,7,0,0,
0,0,0,0,0,0,8,12,60,61,10,2,14,12,21,20,20,20,20,20,20,20,20,20,20,54,54,50,50,49,49,49,20,20,49,20,26,23,40,40,40,40,40,40,40,40,20,50,50,21,20,20,20,20,20,20,3,1,20,20,20,20,20,20,20,20,40,20,10,6,0,0,0,0,0,0,0,0,8,12,20,40,40,40,40,40,40,20,20,40,40,40,50,54,54,54,54,50,40,40,40,40,21,40,40,20,3,0,0,0,
0,0,0,0,0,0,5,9,62,63,20,20,10,9,21,20,20,20,20,20,20,20,20,20,54,54,50,50,49,49,49,49,49,20,20,26,23,40,40,40,40,40,40,40,40,40,40,20,20,21,20,50,20,20,20,11,13,9,20,20,20,20,20,20,20,40,40,40,40,3,0,0,0,0,0,0,0,0,0,8,12,20,40,40,40,40,20,20,40,40,40,40,50,50,54,54,50,40,40,40,40,40,21,40,40,11,7,0,0,0,
0,0,0,0,0,0,1,20,20,24,22,22,22,22,27,20,60,61,20,20,20,20,20,20,54,54,50,49,49,49,49,49,49,49,20,21,40,40,40,40,40,40,40,40,40,40,20,50,20,21,50,50,50,20,11,13,9,20,20,20,20,20,20,40,40,40,40,40,20,3,0,0,0,0,0,0,0,0,0,5,9,20,20,40,40,20,20,40,40,40,40,40,50,50,54,54,50,40,40,40,40,40,21,40,40,3,0,0,0,0,
0,0,0,0,0,5,9,20,20,20,20,20,20,20,24,22,62,63,20,20,20,20,20,20,54,54,50,49,49,20,49,49,49,26,22,23,40,40,40,40,40,40,60,61,40,20,50,50,50,21,20,50,20,11,13,9,20,20,20,41,11,4,12,40,40,40,40,20,11,7,0,0,0,0,0,0,0,0,0,1,20,20,20,20,20,20,20,40,40,40,40,50,50,50,54,54,50,40,40,40,40,40,21,40,40,10,6,0,0,0,
0,0,0,0,0,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,54,54,50,49,49,49,49,49,49,21,40,40,40,40,40,40,40,40,62,63,40,50,50,50,50,21,60,61,11,13,9,20,20,20,20,11,13,2,14,12,40,40,20,20,3,0,0,0,0,0,0,0,0,0,0,1,20,20,20,20,20,20,20,40,40,40,40,50,50,54,54,54,50,40,40,40,40,40,21,40,40,40,3,0,0,0,
0,0,0,0,0,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,54,54,50,49,49,49,49,26,22,23,40,40,40,40,40,40,40,40,40,40,40,20,50,50,50,21,62,63,3,1,20,20,20,41,11,7,1,65,3,1,40,40,20,11,7,0,0,0,0,0,0,0,0,0,0,8,12,20,20,20,20,60,61,20,40,40,20,20,50,54,54,54,50,50,40,40,40,40,21,40,40,40,10,6,0,0,
